date,text,verdict
January 9 2008,"""You've got a building in the Cayman Islands that supposedly houses 12,000 corporations. That's either the biggest building or the biggest tax scam on record.""",2
December 31 2007,"""Gas prices have never been higher, and Exxon Mobil's profits have never been higher.""",4
December 17 2007,"""If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars.""",4
December 3 2007,"""I do provide universal health care.""",3
November 26 2007,"Obama says his health care plan is ""universal.""",3
November 19 2007,"""John wasn't this raging populist four years ago"" when he ran for president.",4
November 16 2007,"""Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change.""",4
October 31 2007,"""I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.""",2
October 29 2007,"Obama spokesman Bill Burton says Clinton gave Bush ""a blank check on a critical foreign policy issue.""",2
September 28 2007,"""I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.""",0
September 20 2007,"Obama ""won health care for 150,000 people.""",0
September 20 2007,"""And it's going to be difficult for us to do this as long as we're spending $275 million a day on a war that should have never been authorized...""",1
September 9 2007,"""During his tenure in Washington and in the Illinois State Senate, Barack Obama has accumulated a record of bipartisan success.""",2
September 8 2007,"""Sen. Obama worked on some of the deepest issues we had and was successful in a bipartisan way.""",0
September 4 2007,"If African-Americans vote their percentage of the population in 2008, ""Mississippi is suddenly a Democratic state.""",4
August 21 2007,"""He's leading by example, refusing contributions from PACs and Washington lobbyists.""",2
June 22 2007,"""If we increase fuel efficiency standards to 40, 45 miles a gallon, we would have to import zero oil from the Middle East.""",2
June 21 2007,"""Both China and Japan have surpassed us, with Japanese cars now getting an average of 45 miles to the gallon.""",2
