date,text,verdict
March 24 2016,"""When those restrictions expire (in the Iran nuclear deal), Iran will have an industrial-size military nuclear capability ready to go.""",4
March 22 2016,"""During the last five years, Iran has perpetrated terror attacks in 25 different countries on five continents.""",2
March 21 2016,"The Trump Winery near Charlottesville, Va. is the ""largest winery on the East Coast.""",4
March 17 2016,"Under the Iran nuclear deal, ""we give them $150 billion, we get nothing.""",4
March 17 2016,"Says a YouTube video shows Thomas DiMassimo, the man who rushed Trump at an Ohio rally, ""dragging the American flag on the ground like it was a piece of garbage.""  ",0
March 14 2016,"The U.S. ""doesn’t make television sets anymore."" ",0
March 13 2016,"Says the man who rushed the stage at him in Dayton, Ohio, ""had chatter about ISIS, or with ISIS"" in his social media posts.",4
March 11 2016,"""GDP was zero essentially for the last two quarters.""",4
March 10 2016,"Common Core is ""education through Washington D.C.""",4
March 10 2016,"""As a legislator, (Marco Rubio) flipped on a key vote after making a quick $200,000 from selling the house to the mother of the bill's lobbyist.""",3
March 7 2016,"""NASCAR endorsed Trump""",2
March 7 2016,"""The Great Wall of China, built 2,000 years ago, is 13,000 miles (long).""",2
March 3 2016,"The wives of the 9/11 hijackers ""knew exactly what was happening"" and went back to Saudi Arabia two days before the attacks to watch their husbands on television flying the planes.",4
March 3 2016,"Marco Rubio ""has the No. 1 absentee record in the United States"" Senate.",1
March 3 2016,"Says Mahatma Gandhi once said, ""First they ignore you, then they laugh at you, then they fight you, then you win.""",4
March 2 2016,"""I don't know anything about David Duke.""",5
March 1 2016,"Says ""the New York Times can write a story that they know is false"" yet ""they can't basically be sued.""",4
February 28 2016,"""We (Trump University) have an ‘A’ from the Better Business Bureau."" ",4
February 26 2016,"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, ""that was the end"" of Romney’s chances to win. ",4
February 25 2016,"Says Ted Cruz ""said I was in favor in Libya. I never discussed that subject.""",5
February 25 2016,"""If it weren’t for me … (illegal immigration) wouldn’t even be a big subject."" ",4
February 23 2016,"Says that in the Philippines more than a century ago, Gen. John Pershing ""took 50 bullets, and he dipped them in pigs’ blood,"" and shot 49 Muslim rebels. ""The 50th person, he said, ‘You go back to your people, and you tell them what happened.’ And for 25 years, there wasn’t a problem.""",5
February 21 2016,"With Obamacare, ""You have no options .. you can't get competitive bidding.""",3
February 18 2016,"""In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.""",1
February 14 2016,"Says Jeb Bush ""said he would take his pants off and moon everybody ... Nobody reports that."" ",3
February 13 2016,"On the Iraq war, ""I said it loud and clear, 'You'll destabilize the Middle East.' """,4
February 11 2016,"""Don't believe those phony numbers when you hear 4.9 and 5 percent unemployment. The number's probably 28, 29, as high as 35. In fact, I even heard recently 42 percent.""",5
February 10 2016,"""I'm self-funding my own campaign.""",2
February 9 2016,"""We’re spending tremendous amounts of money to educate our kids. In the world, we're No. 1 per pupil by a factor of four.""",3
February 6 2016,"""Right now we’re the highest taxed country in the world.""",4
February 6 2016,"Regarding the Iraq War, ""I was the one that said, ‘Don’t go, don’t do it, you’re going to destabilize the Middle East.’ """,3
January 29 2016,"""I never once asked that (Megyn Kelly) be removed"" as a debate moderator.",4
January 26 2016,"""When they say Mexico can't pay for the wall, I say of course they can. We have a trade deficit with Mexico that's unbelievably big. ... It's billions and billions of dollars -- far more than what we're talking about for the wall.""",4
January 24 2016,"Says a Ted Cruz ad has ""got me bull-dozing down a house. I never bulldozed it down. It's false advertising.""",2
January 21 2016,"China has ""total control, just about, of North Korea.""",3
January 14 2016,"Among Syrian refugees and migrants coming into Europe, ""there look like very few women. Very few children.""",4
January 10 2016,"""We get practically nothing compared to the cost of"" keeping U.S. military forces in South Korea.",3
January 10 2016,"The five Guantanamo detainees swapped for Bowe Bergdahl are ""back on the battlefield."" ",4
January 6 2016,"Canadian-born Ted Cruz ""has had a double passport.""",4
January 4 2016,"A Trump television ad shows Mexicans swarming over ""our southern border.""",5
December 20 2015,"Says American polling shows Russian President Vladimir Putin has ""an 80 percent approval rating.""",0
December 17 2015,"The 9/11 terrorists' friends, family, girlfriends in the United States ""were sent back for the most part to Saudi Arabia. They knew what was going on. They went home, and they wanted to watch their boyfriends on television.""",4
December 15 2015,"""We're practically not allowed to use coal any more. What do we do with our coal? We ship it to China and they spew it in the air.""",3
December 11 2015," In 2000, ""I wrote about Osama bin Laden, ‘We’ve got to take him out.’""",3
December 9 2015,"Says 25 percent of U.S. Muslims ""agreed that violence against Americans here in the United States is justified as a part of the global jihad.""",3
December 1 2015,"President Barack Obama ""wants to take in 250,000 (people) from Syria.""",5
November 23 2015,Says crime statistics show blacks kill 81 percent of white homicide victims. ,5
November 22 2015,"""I watched in Jersey City, N.J., where thousands and thousands of people were cheering"" as the World Trade Center collapsed.  ",5
November 20 2015,"The New York Police Department used to have ""surveillance going on in and around mosques in New York City. ... Our mayor totally cut that out.""",2
November 18 2015,"The federal government is sending refugees to states with governors who are ""Republicans, not to the Democrats.""",5
November 12 2015,"The Trans-Pacific Partnership ""was designed for China to come in, as they always do, through the back door and totally take advantage of everyone.""",5
November 11 2015,"Says President Dwight Eisenhower ""moved 1.5 million illegal immigrants out of this country.""",2
November 10 2015,"""We’re losing now over $500 billion a year in terms of imbalance with China.""",3
November 9 2015,"On the VA: ""Over 300,000 veterans have died waiting for care.""",3
November 8 2015,"Says that in polls about 2016 candidate leadership skills, he comes out ""two and three and four times higher than anybody else.""",2
November 5 2015,Says his plan would cut taxes without increasing the deficit.,4
November 2 2015,"The CNBC debate was supposed to be three hours, and he ""renegotiated it down to two hours.""",3
November 2 2015,"Says Ohio Gov. John Kasich ""got lucky with a thing called fracking,"" which ""is why Ohio is doing well.""",4
October 28 2015,"""I never said that"" Marco Rubio was Mark Zuckerberg’s personal senator.",5
October 26 2015,"""Sixty-one percent of our bridges are in trouble.""",4
October 25 2015,"Because of Obamacare ""people’s premiums ... are going up 35, 45, 55 percent."" ",2
October 21 2015,"Says CIA Director George Tenet told the Bush administration that the Sept. 11, 2001, terrorist attack ""was coming. So they did have advanced notice.""",4
October 20 2015,"Says Bernie Sanders is going to ""tax you people at 90 percent.""",5
October 20 2015,"""We have the highest tax rate anywhere in the world.""",4
October 4 2015,"Among Syrian refugees, ""there aren't that many women, there aren't that many children.""",4
September 30 2015,"The unemployment rate may be as high as ""42 percent.""",5
September 23 2015,"""The birther movement was started by Hillary Clinton in 2008. She was all in!"" ",4
September 21 2015,"When Carly Fiorina says Hewlett-Packard ""revenues went up, that's because she bought Compaq. It was a terrible deal.""",1
September 17 2015,"Says Marco Rubio has ""the worst voting record there is today.""",1
September 17 2015,"Says Mexico doesn't have birthright citizenship, and Americans are the ""only ones"" to have it.",4
September 16 2015,Says Wisconsin Gov. Scott Walker turned a $1 billion surplus into a $2.2 billion budget deficit.,3
September 15 2015,"""Jeb's policies in Florida helped lead to its almost total collapse.""",3
September 13 2015,"""The top man at Yale Law School came out ... with just a raging report"" about former HP CEO Carly Fiorina, saying she is ""one of the worst executives in his memory in history running the company.""",1
September 4 2015,"Under the Iran deal: ""If Israel attacks Iran … we’re supposed to be on Iran’s side.""",4
August 31 2015,"""We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, they're considered employed.""",4
August 28 2015,"""We’re the most highly taxed nation in the world.""",4
August 27 2015,"""Our companies are moving into Mexico more than almost any other place right now.""",2
August 25 2015,"""Many of the great scholars say that anchor babies are not covered"" by the 14th Amendment.",2
August 18 2015,"""The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.""",2
August 16 2015,"Says ""if the (Iran nuclear) deal gets rejected, they still get"" $150 billion.",2
August 11 2015,"""Every poll said I won the debate.""",2
August 10 2015,"""Some of the things that (Megyn Kelly) said, I didn’t say.""",4
August 7 2015,"Illegal immigration ""wasn’t a subject that was on anybody’s mind until I brought it up at my announcement.""",4
August 6 2015,"""The Mexican government ... they send the bad ones over.""",5
August 2 2015,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",4
July 28 2015,"The number of illegal immigrants in the United States is ""30 million, it could be 34 million."" ",5
July 28 2015,"Under Gov. Scott Walker, Wisconsin ""projected a $1 billion (budget) surplus and it turns out to be a deficit of $2.2 billion.""",3
July 23 2015,"The five Guantanamo detainees swapped for Bowe Bergdahl ""are right now back on the battlefield.""",4
July 21 2015,"Says John McCain ""has done nothing to help the vets.""",4
July 20 2015,"""If you're from Syria and you're a Christian, you cannot come into this country"" as a refugee.",4
July 19 2015,"""Four times, I said, he (John McCain) is a hero, but you know ... people choose selective pieces.""",3
July 15 2015,Says Florida had five sanctuary cities while Jeb Bush was governor.,4
July 14 2015,"""The $5 billion website for Obamacare … never worked. Still doesn't work.""",4
July 9 2015,"""The Mexican government forces many bad people into our country.""",5
July 6 2015,"""Hundreds of thousands of (illegal immigrants are) going to state and federal penitentiaries.""",3
July 6 2015,"Says his book, The Art of the Deal, is ""the No. 1 selling business book of all time.""",4
June 28 2015,"Public support for abortion ""is actually going down a little bit,"" polls show.",4
June 18 2015,"""Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.""",4
June 17 2015,"""When was the last time you saw a Chevrolet in Japan? It doesn’t exist, folks.""",3
June 16 2015,"""Our real unemployment is anywhere from 18 to 20 percent. Don't believe the 5.6. Don't believe it.""",4
June 16 2015,"""The last quarter, it was just announced, our gross domestic product … was below zero. Who ever heard of this? It's never below zero.""",5
June 16 2015,"The Islamic State ""just built a hotel in Syria.""",4
May 18 2015,"""You can be an NFL player with murder charges and not be suspended.""",2
October 14 2014,"Says President Barack Obama’s recent New York fundraising trip ""cost between $25 million and $50 million.""",5
September 17 2014,"""Much more than 50 percent of parents out there are spankers."" ",1
April 21 2014,"""ObamaCare enrollment lie: Obama counts an enrollee as a web user putting a plan in ‘their online shopping carts.’""",4
May 3 2011,"""We don't have bridges being built"" in the United States.",2
April 27 2011,"After the U.S.-led military alliance ejected Saddam Hussein’s forces from Kuwait in 1991, the Kuwaitis ""never paid us.""",5
April 27 2011,"""CNN did a poll recently where Obama and I are statistically tied.""",5
April 25 2011,"""Iraq has the second-largest oilfields in the world (behind) Saudi Arabia.""",1
April 12 2011,President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.,4
April 11 2011,"""Libya supplies the oil for China. We get no oil from Libya.""",4
April 8 2011,"""I have the No. 1 show on NBC.""",2
April 7 2011,"Says President Obama's ""grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.""",4
April 1 2011,South Korea doesn't pay the United States for U.S. troops that protect their country.,4
February 14 2011,"""The people that went to school with (Barack Obama), they never saw him, they don't know who he is.""",5
